Invoice account,Purchase order,Date,Invoice,Voucher,Currency,Tax,Invoice amount,Invoice amount in default currency,Company,Sales order,Voucher2,Posted via intercompany,Invoice declaration ID,Pool,So Release,Total misc. charges,Amount,Balance
1100001,00001440_070,10/1/2025,310473.,110001626_077,EGP,"2,593.50","21,118.50","21,118.50",,,,No,,,,0.00,0.00,"18,525.00"
1100001,00001440_070,10/1/2025,310510,110001583_077,EGP,"1,890.00","15,390.00","15,390.00",,,,No,,,,0.00,0.00,"13,500.00"
1100001,00001440_070,10/1/2025,310689,110001586_077,EGP,"1,916.53","15,606.03","15,606.03",,,,No,,,,0.00,0.00,"13,689.50"
1100001,00001440_070,10/1/2025,310686,110001585_077,EGP,441.88,"3,598.13","3,598.13",,,,No,,,,0.00,0.00,"3,156.25"
1100001,00001440_070,10/1/2025,310473,110001584_077,EGP,"2,593.50","21,118.50","21,118.50",,,,No,,,,0.00,0.00,"18,525.00"
1100001,00001440_070,10/1/2025,-310473,120000018_078,EGP,"-2,593.50","-21,118.50","-21,118.50",,,,No,,,,0.00,0.00,"-18,525.00"
1100001,00001678_070,10/1/2025,312383,110001802_077,EGP,"2,575.44","20,971.44","20,971.44",,,,No,,,,0.00,0.00,"18,396.00"
1100001,00001678_070,10/1/2025,312421,110001803_077,EGP,899.36,"7,323.36","7,323.36",,,,No,,,,0.00,0.00,"6,424.00"
1100001,00001678_070,10/1/2025,312554,110001835_077,EGP,"1,103.76","8,987.76","8,987.76",,,,No,,,,0.00,0.00,"7,884.00"
1100001,00001678_070,10/1/2025,312557,110001836_077,EGP,"2,514.12","20,472.12","20,472.12",,,,No,,,,0.00,0.00,"17,958.00"
1100001,00001678_070,10/1/2025,312790,110001833_077,EGP,"1,839.60","14,979.60","14,979.60",,,,No,,,,0.00,0.00,"13,140.00"
1100001,00001678_070,10/1/2025,312769,110001834_077,EGP,"1,103.76","8,987.76","8,987.76",,,,No,,,,0.00,0.00,"7,884.00"
1100001,00001763_070,10/1/2025,312769.,110001879_077,EGP,"1,103.76","8,987.76","8,987.76",,,,No,,,,0.00,0.00,"7,884.00"
1100001,00001763_070,10/1/2025,312926,110001878_077,EGP,"1,471.68","11,983.68","11,983.68",,,,No,,,,0.00,0.00,"10,512.00"
1100001,00001941_070,10/1/2025,313672,110002076_077,EGP,"1,471.68","11,983.68","11,983.68",,,,No,,,,0.00,0.00,"10,512.00"
1100001,00001941_070,10/1/2025,313728,110002095_077,EGP,"1,471.68","11,983.68","11,983.68",,,,No,,,,0.00,0.00,"10,512.00"
1100002,00001537_070,10/1/2025,129,110001711_077,EGP,"239,473.00","2,081,573.00","2,081,573.00",,,,No,,,,0.00,0.00,"1,842,100.00"
1100002,00001537_070,10/1/2025,131,110001709_077,EGP,"3,307.20","28,747.20","28,747.20",,,,No,,,,0.00,0.00,"25,440.00"
1100002,00001537_070,10/1/2025,146,110001710_077,EGP,"2,851.29","24,784.29","24,784.29",,,,No,,,,0.00,0.00,"21,933.00"
1100002,00001537_070,10/1/2025,01,110001712_077,EGP,0.00,0.00,0.00,,,,No,,,,0.00,0.00,0.00
1100002,00001522_070,10/1/2025,222,110001744_077,EGP,"2,748.85","23,893.85","23,893.85",,,,No,,,,0.00,0.00,"21,145.00"
1100002,00001695_070,10/1/2025,286,110001775_077,EGP,"48,465.30","421,275.30","421,275.30",,,,No,,,,0.00,0.00,"372,810.00"
1100002,00001898_070,10/1/2025,451,110002047_077,EGP,"225,791.28","1,962,647.28","1,962,647.28",,,,No,,,,0.00,0.00,"1,736,856.00"
1100002,00001898_070,10/1/2025,485,110002046_077,EGP,"18,131.81","157,607.31","157,607.31",,,,No,,,,0.00,0.00,"139,475.50"
1100002,00002107_070,10/1/2025,689,110002228_077,EGP,"107,650.40","935,730.40","935,730.40",,,,No,,,,0.00,0.00,"828,080.00"
1100002,00002185_070,10/1/2025,771,110002304_077,EGP,"37,319.59","324,393.34","324,393.34",,,,No,,,,0.00,0.00,"287,073.75"
1100003,00001280_070,10/1/2025,8368.,110001484_077,EGP,0.00,0.00,0.00,,,,No,,,,0.00,0.00,0.00
1100003,00001497_070,10/1/2025,10061,110001589_077,EGP,"11,272.80","91,792.80","91,792.80",,,,No,,,,0.00,0.00,"80,520.00"
1100003,00001774_070,10/1/2025,10137,110001876_077,EGP,"7,242.48","58,974.48","58,974.48",,,,No,,,,0.00,0.00,"51,732.00"
1100003,00001774_070,10/1/2025,10159,110001984_077,EGP,"11,266.08","91,738.08","91,738.08",,,,No,,,,0.00,0.00,"80,472.00"
1100003,00001938_070,10/1/2025,10185,110002045_077,EGP,"13,680.24","111,396.24","111,396.24",,,,No,,,,0.00,0.00,"97,716.00"
1100003,00002306_070,10/1/2025,10290,110002435_077,EGP,"20,118.00","163,818.00","163,818.00",,,,No,,,,0.00,0.00,"143,700.00"
1100005,00001436_070,10/1/2025,2046,110001544_077,EGP,"3,729.44","32,417.44","32,417.44",,,,No,,,,0.00,0.00,"28,688.00"
1100005,00001527_070,10/1/2025,2050,110001661_077,EGP,"4,811.95","41,826.95","41,826.95",,,,No,,,,0.00,0.00,"37,015.00"
1100005,00001914_070,10/1/2025,2073,110002027_077,EGP,"2,644.43","22,986.18","22,986.18",,,,No,,,,0.00,0.00,"20,341.75"
1100005,00002349_070,10/1/2025,2110,110002470_077,EGP,334.27,"2,905.52","2,905.52",,,,No,,,,0.00,0.00,"2,571.25"
1100008,00001533_070,10/1/2025,9596,110001703_077,EGP,0.00,"15,200.00","15,200.00",,,,No,,,,0.00,0.00,"15,200.00"
1100008,00001533_070,10/1/2025,9597,110001746_077,EGP,0.00,"3,800.00","3,800.00",,,,No,,,,0.00,0.00,"3,800.00"
1100009,00001556_070,10/1/2025,35020,110001669_077,EGP,"5,544.39","45,147.14","45,147.14",,,,No,,,,0.00,0.00,"39,602.75"
1100009,00002384_070,10/1/2025,36128,110002496_077,EGP,0.00,"6,125.00","6,125.00",,,,No,,,,0.00,0.00,"6,125.00"
1100010,00002077_070,10/1/2025,6444,110002229_077,EGP,"6,240.00","54,240.00","54,240.00",,,,No,,,,0.00,0.00,"48,000.00"
1100011,00001375_070,10/1/2025,10036,110001534_077,EGP,"12,825.50","111,483.21","111,483.21",,,,No,,,,0.00,0.00,"98,657.71"
1100011,00001696_070,10/1/2025,10803,110001793_077,EGP,"6,078.07","52,832.44","52,832.44",,,,No,,,,0.00,0.00,"46,754.37"
1100012,00001275_070,10/1/2025,7088,110001425_077,EGP,"9,645.67","83,843.17","83,843.17",,,,No,,,,0.00,0.00,"74,197.50"
1100012,00001275_070,10/1/2025,7111,110001426_077,EGP,"3,034.85","26,379.85","26,379.85",,,,No,,,,0.00,0.00,"23,345.00"
1100012,00001275_070,10/1/2025,7221,110001410_077,EGP,"1,436.17","12,483.67","12,483.67",,,,No,,,,0.00,0.00,"11,047.50"
1100012,00001399_070,10/1/2025,7439,110001532_077,EGP,"1,404.00","12,204.00","12,204.00",,,,No,,,,0.00,0.00,"10,800.00"
1100012,00001399_070,10/1/2025,7579,110001533_077,EGP,"2,966.60","25,786.60","25,786.60",,,,No,,,,0.00,0.00,"22,820.00"
1100012,00001399_070,10/1/2025,7632,110001556_077,EGP,"9,895.79","86,017.29","86,017.29",,,,No,,,,0.00,0.00,"76,121.50"
1100012,00001507_070,10/1/2025,7843,110001705_077,EGP,"3,420.14","29,728.94","29,728.94",,,,No,,,,0.00,0.00,"26,308.80"
1100012,00001507_070,10/1/2025,7976,110001701_077,EGP,"3,941.53","34,261.03","34,261.03",,,,No,,,,0.00,0.00,"30,319.50"
1100012,00001675_070,10/1/2025,8231,110001795_077,EGP,"5,522.01","47,999.01","47,999.01",,,,No,,,,0.00,0.00,"42,477.00"
1100012,00001675_070,10/1/2025,8349/8233/,110001828_077,EGP,"13,687.18","118,973.18","118,973.18",,,,No,,,,0.00,0.00,"105,286.00"
1100012,00001675_070,10/1/2025,8362,110001843_077,EGP,0.00,"34,720.00","34,720.00",,,,No,,,,0.00,0.00,"34,720.00"
1100012,00001805_070,10/1/2025,8429,110001881_077,EGP,"6,840.92","59,463.42","59,463.42",,,,No,,,,0.00,0.00,"52,622.50"
1100012,00001913_070,10/1/2025,8644,110002029_077,EGP,"6,818.17","59,265.67","59,265.67",,,,No,,,,0.00,0.00,"52,447.50"
1100012,00001913_070,10/1/2025,8819,110002074_077,EGP,"13,757.05","119,580.55","119,580.55",,,,No,,,,0.00,0.00,"105,823.50"
1100012,00001913_070,10/1/2025,8864/8863,110002077_077,EGP,"8,627.19","74,990.19","74,990.19",,,,No,,,,0.00,0.00,"66,363.00"
1100012,00002089_070,10/1/2025,9142,110002217_077,EGP,"3,927.53","34,139.33","34,139.33",,,,No,,,,0.00,0.00,"30,211.80"
1100012,00002089_070,10/1/2025,9160,110002216_077,EGP,"5,643.10","49,051.60","49,051.60",,,,No,,,,0.00,0.00,"43,408.50"
1100012,00002109_070,10/1/2025,9223,110002262_077,EGP,"11,319.75","98,394.75","98,394.75",,,,No,,,,0.00,0.00,"87,075.00"
1100012,00002109_070,10/1/2025,2169,110002263_077,EGP,"2,400.90","20,869.40","20,869.40",,,,No,,,,0.00,0.00,"18,468.50"
1100012,00002109_070,10/1/2025,9253,110002261_077,EGP,"2,934.75","25,509.75","25,509.75",,,,No,,,,0.00,0.00,"22,575.00"
1100012,00002109_070,10/1/2025,9314,110002274_077,EGP,"14,151.08","123,005.58","123,005.58",,,,No,,,,0.00,0.00,"108,854.50"
1100012,00002109_070,10/1/2025,9380,110002303_077,EGP,"2,049.56","17,815.41","17,815.41",,,,No,,,,0.00,0.00,"15,765.85"
1100012,00002109_070,10/1/2025,9402,110002302_077,EGP,"1,229.80","10,689.80","10,689.80",,,,No,,,,0.00,0.00,"9,460.00"
1100012,00002109_070,10/1/2025,9427,110002315_077,EGP,"2,691.00","23,391.00","23,391.00",,,,No,,,,0.00,0.00,"20,700.00"
1100012,00002109_070,10/1/2025,9444,110002361_077,EGP,"3,569.21","31,024.71","31,024.71",,,,No,,,,0.00,0.00,"27,455.50"
1100012,00002277_070,10/1/2025,9544,110002401_077,EGP,"2,263.95","19,678.95","19,678.95",,,,No,,,,0.00,0.00,"17,415.00"
1100012,00002277_070,10/1/2025,9587,110002407_077,EGP,"8,458.67","73,525.37","73,525.37",,,,No,,,,0.00,0.00,"65,066.70"
1100012,00002277_070,10/1/2025,9637,110002460_077,EGP,"1,547.87","13,454.57","13,454.57",,,,No,,,,0.00,0.00,"11,906.70"
1100012,00002277_070,10/1/2025,9682,110002444_077,EGP,"1,530.10","13,300.10","13,300.10",,,,No,,,,0.00,0.00,"11,770.00"
1100013,00001284_070,10/1/2025,1283,110001483_077,EGP,"38,170.73","331,791.73","331,791.73",,,,No,,,,0.00,0.00,"293,621.00"
1100013,00001271_070,10/1/2025,1299,110001590_077,EGP,"19,009.14","165,233.29","165,233.29",,,,No,,,,0.00,0.00,"146,224.15"
1100013,00001512_070,10/1/2025,1302,110001733_077,EGP,"97,961.17","851,508.67","851,508.67",,,,No,,,,0.00,0.00,"753,547.50"
1100013,00001654_070,10/1/2025,1306,110001820_077,EGP,"64,920.01","564,304.71","564,304.71",,,,No,,,,0.00,0.00,"499,384.70"
1100013,00001802_070,10/1/2025,1309,110001983_077,EGP,"139,847.24","1,215,595.24","1,215,595.24",,,,No,,,,0.00,0.00,"1,075,748.00"
1100013,00001909_070,10/1/2025,1314,110002121_077,EGP,"185,401.94","1,611,570.69","1,611,570.69",,,,No,,,,0.00,0.00,"1,426,168.75"
1100013,00002003_070,10/1/2025,1320,110002227_077,EGP,"99,742.69","866,994.19","866,994.19",,,,No,,,,0.00,0.00,"767,251.50"
1100013,00002110_070,10/1/2025,1326,110002345_077,EGP,"104,357.50","907,107.50","907,107.50",,,,No,,,,0.00,0.00,"802,750.00"
1100013,00002276_070,10/1/2025,1332,110002468_077,EGP,"45,204.12","392,928.12","392,928.12",,,,No,,,,0.00,0.00,"347,724.00"
1100014,00001819_070,10/1/2025,1458,110001893_077,EGP,429.82,"3,500.00","3,500.00",,,,No,,,,0.00,0.00,"3,070.18"
1100016,00001470_070,10/1/2025,12651,110001557_077,EGP,"2,162.07","18,793.32","18,793.32",,,,No,,,,0.00,0.00,"16,631.25"
1100016,00001620_070,10/1/2025,12707,110001714_077,EGP,484.65,"4,212.72","4,212.72",,,,No,,,,0.00,0.00,"3,728.07"
1100016,00001820_070,10/1/2025,12810,110001982_077,EGP,"46,914.02","407,791.08","407,791.08",,,,No,,,,0.00,0.00,"360,877.06"
1100020,00001279_070,10/1/2025,211,110001386_077,EGP,0.00,"6,700.00","6,700.00",,,,No,,,,0.00,0.00,"6,700.00"
1100020,00001278_070,10/1/2025,3894,110001387_077,EGP,0.00,650.00,650.00,,,,No,,,,0.00,0.00,650.00
1100020,00001339_070,10/1/2025,252/3907/3906,110001429_077,EGP,0.00,"28,749.99","28,749.99",,,,No,,,,0.00,0.00,"28,749.99"
1100020,00001314_070,10/1/2025,18350,110001405_077,EGP,0.00,212.40,212.40,,,,No,,,,0.00,0.00,212.40
1100020,00001425_070,10/1/2025,7805,110001569_077,EGP,0.00,680.00,680.00,,,,No,,,,0.00,0.00,680.00
1100020,00001426_070,10/1/2025,3920,110001570_077,EGP,0.00,160.00,160.00,,,,No,,,,0.00,0.00,160.00
1100020,00001423_070,10/1/2025,3922,110001571_077,EGP,0.00,"7,800.00","7,800.00",,,,No,,,,0.00,0.00,"7,800.00"
1100020,00001508_070,10/1/2025,3854,110001576_077,EGP,0.00,925.00,925.00,,,,No,,,,0.00,0.00,925.00
1100020,00001622_070,10/1/2025,3933/3932/3931,110001688_077,EGP,0.00,"4,850.00","4,850.00",,,,No,,,,0.00,0.00,"4,850.00"
1100020,00001636_070,10/1/2025,3935,110001718_077,EGP,0.00,"18,024.00","18,024.00",,,,No,,,,0.00,0.00,"18,024.00"
1100020,00001569_070,10/1/2025,0.0,110001750_077,EGP,0.00,0.01,0.01,,,,No,,,,0.00,0.00,0.01
1100020,00001673_070,10/1/2025,3943,110001771_077,EGP,0.00,"2,500.00","2,500.00",,,,No,,,,0.00,0.00,"2,500.00"
1100020,00001746_070,10/1/2025,17401,110001821_077,EGP,0.00,850.00,850.00,,,,No,,,,0.00,0.00,850.00
1100020,00001747_070,10/1/2025,2115,110001822_077,EGP,0.00,"1,575.00","1,575.00",,,,No,,,,0.00,0.00,"1,575.00"
1100020,00001748_070,10/1/2025,4106,110001823_077,EGP,0.00,"27,750.00","27,750.00",,,,No,,,,0.00,0.00,"27,750.00"
1100020,00001741_070,10/1/2025,18948,110001832_077,EGP,0.00,194.99,194.99,,,,No,,,,0.00,0.00,194.99
1100020,00001878_070,10/1/2025,3986,110001973_077,EGP,0.00,205.00,205.00,,,,No,,,,0.00,0.00,205.00
1100020,00001882_070,10/1/2025,3985,110001976_077,EGP,0.00,225.00,225.00,,,,No,,,,0.00,0.00,225.00
1100020,00001883_070,10/1/2025,3984,110001977_077,EGP,0.00,100.00,100.00,,,,No,,,,0.00,0.00,100.00
1100020,00001885_070,10/1/2025,3983,110001978_077,EGP,0.00,375.00,375.00,,,,No,,,,0.00,0.00,375.00
1100020,00001965_070,10/1/2025,20911,110002055_077,EGP,0.00,900.00,900.00,,,,No,,,,0.00,0.00,900.00
1100020,00001965_070,10/1/2025,4579,110002056_077,EGP,0.00,"3,850.00","3,850.00",,,,No,,,,0.00,0.00,"3,850.00"
1100020,00001965_070,10/1/2025,1757,110002057_077,EGP,0.00,"3,100.00","3,100.00",,,,No,,,,0.00,0.00,"3,100.00"
1100020,00001965_070,10/1/2025,20910,110002058_077,EGP,0.00,"1,300.00","1,300.00",,,,No,,,,0.00,0.00,"1,300.00"
1100020,00001985_070,10/1/2025,51885,110002082_077,EGP,0.00,315.00,315.00,,,,No,,,,0.00,0.00,315.00
1100020,00001985_070,10/1/2025,51884,110002083_077,EGP,0.00,138.00,138.00,,,,No,,,,0.00,0.00,138.00
1100020,00002169_070,10/1/2025,262/4626/4625/4624,110002269_077,EGP,0.00,"4,695.00","4,695.00",,,,No,,,,0.00,0.00,"4,695.00"
1100020,00002169_070,10/1/2025,-262/4626/4625/4624,110002391_077,EGP,0.00,0.00,0.00,,,,No,,,,0.00,0.00,0.00
1100020,00002172_070,10/1/2025,264,110002271_077,EGP,0.00,"1,000.00","1,000.00",,,,No,,,,0.00,0.00,"1,000.00"
1100020,00002348_070,10/1/2025,19717,110002456_077,EGP,0.00,545.00,545.00,,,,No,,,,0.00,0.00,545.00
1100020,00002363_070,10/1/2025,249/250/4668/4669,110002472_077,EGP,0.00,"33,180.01","33,180.01",,,,No,,,,0.00,0.00,"33,180.01"
1100022,00001961_070,10/1/2025,471,110002079_077,EGP,"7,644.00","62,244.00","62,244.00",,,,No,,,,0.00,0.00,"54,600.00"
1100022,00002019_070,10/1/2025,504,110002230_077,EGP,0.00,"39,000.00","39,000.00",,,,No,,,,0.00,0.00,"39,000.00"
1100022,00002114_070,10/1/2025,504.,110002231_077,EGP,0.00,"10,640.00","10,640.00",,,,No,,,,0.00,0.00,"10,640.00"
1100023,00001293_070,10/1/2025,8501,110001424_077,EGP,695.50,"6,045.50","6,045.50",,,,No,,,,0.00,0.00,"5,350.00"
1100023,00001593_070,10/1/2025,8665,110001706_077,EGP,572.00,"4,972.00","4,972.00",,,,No,,,,0.00,0.00,"4,400.00"
1100023,00001804_070,10/1/2025,771,110001892_077,EGP,325.00,"2,825.00","2,825.00",,,,No,,,,0.00,0.00,"2,500.00"
1100024,00001438_070,10/1/2025,7588,110001545_077,EGP,"8,369.65","68,152.85","68,152.85",,,,No,,,,0.00,0.00,"59,783.20"
1100024,00001680_070,10/1/2025,7683,110001808_077,EGP,"11,193.26","91,145.09","91,145.09",,,,No,,,,0.00,0.00,"79,951.83"
1100024,00001680_070,10/1/2025,7694,110001827_077,EGP,"4,789.68","39,001.68","39,001.68",,,,No,,,,0.00,0.00,"34,212.00"
1100024,00001821_070,10/1/2025,7722,110001980_077,EGP,"1,326.36","10,800.36","10,800.36",,,,No,,,,0.00,0.00,"9,474.00"
1100024,00001831_070,10/1/2025,7742,110002073_077,EGP,"1,768.45","14,400.25","14,400.25",,,,No,,,,0.00,0.00,"12,631.80"
1100024,00001831_070,10/1/2025,7765,110002105_077,EGP,"5,894.84","48,000.84","48,000.84",,,,No,,,,0.00,0.00,"42,106.00"
1100024,00001831_070,10/1/2025,7766,110002106_077,EGP,675.50,"5,500.50","5,500.50",,,,No,,,,0.00,0.00,"4,825.00"
1100024,00002215_070,10/1/2025,7822,110002370_077,EGP,"11,085.40","90,266.81","90,266.81",,,,No,,,,0.00,0.00,"79,181.41"
1100024,00002263_070,10/1/2025,7834,110002408_077,EGP,"7,184.31","58,500.81","58,500.81",,,,No,,,,0.00,0.00,"51,316.50"
1100024,00002263_070,10/1/2025,7851,110002459_077,EGP,"3,297.51","26,851.16","26,851.16",,,,No,,,,0.00,0.00,"23,553.65"
1100026,00001189_070,10/1/2025,268990/268991,110001588_077,EGP,"2,947.38","24,000.08","24,000.08",,,,No,,,,0.00,0.00,"21,052.70"
1100026,00002252_070,10/1/2025,347664,110002358_077,EGP,"5,344.59","43,520.21","43,520.21",,,,No,,,,0.00,0.00,"38,175.62"
1100032,00001312_070,10/1/2025,607,110001413_077,EGP,"1,137.50","9,887.50","9,887.50",,,,No,,,,0.00,0.00,"8,750.00"
1100032,00001378_070,10/1/2025,616,110001470_077,EGP,"1,592.50","13,842.50","13,842.50",,,,No,,,,0.00,0.00,"12,250.00"
1100032,00001635_070,10/1/2025,650,110001735_077,EGP,"2,034.50","17,684.50","17,684.50",,,,No,,,,0.00,0.00,"15,650.00"
1100034,00001336_070,10/1/2025,397,110001450_077,EGP,374.40,"3,254.40","3,254.40",,,,No,,,,0.00,0.00,"2,880.00"
1100034,00001541_070,10/1/2025,432,110001664_077,EGP,"2,080.00","18,080.00","18,080.00",,,,No,,,,0.00,0.00,"16,000.00"
1100034,00002283_070,10/1/2025,481,110002409_077,EGP,"2,860.00","24,860.00","24,860.00",,,,No,,,,0.00,0.00,"22,000.00"
1100036,00001282_070,10/1/2025,42232/42233,110001412_077,EGP,"8,956.19","77,849.94","77,849.94",,,,No,,,,0.00,0.00,"68,893.75"
1100036,00001282_070,10/1/2025,42295,110001411_077,EGP,"2,778.75","24,153.75","24,153.75",,,,No,,,,0.00,0.00,"21,375.00"
1100036,00001282_070,10/1/2025,42353,110001452_077,EGP,"4,550.00","39,550.00","39,550.00",,,,No,,,,0.00,0.00,"35,000.00"
1100036,00001282_070,10/1/2025,42377,110001476_077,EGP,"1,302.44","11,321.19","11,321.19",,,,No,,,,0.00,0.00,"10,018.75"
1100036,00001282_070,10/1/2025,42450,110001475_077,EGP,"12,596.19","109,489.94","109,489.94",,,,No,,,,0.00,0.00,"96,893.75"
1100036,00001282_070,10/1/2025,42484,110001478_077,EGP,"2,471.04","21,479.04","21,479.04",,,,No,,,,0.00,0.00,"19,008.00"
1100036,00001435_070,10/1/2025,42687/42684,110001540_077,EGP,"5,241.92","45,564.42","45,564.42",,,,No,,,,0.00,0.00,"40,322.50"
1100036,00001435_070,10/1/2025,42784,110001560_077,EGP,"5,271.76","45,823.76","45,823.76",,,,No,,,,0.00,0.00,"40,552.00"
1100036,00001435_070,10/1/2025,42664,110001559_077,EGP,"3,904.29","33,937.29","33,937.29",,,,No,,,,0.00,0.00,"30,033.00"
1100036,00001535_070,10/1/2025,43274,110001740_077,EGP,"2,759.64","23,987.64","23,987.64",,,,No,,,,0.00,0.00,"21,228.00"
1100036,00001535_070,10/1/2025,43325,110001739_077,EGP,"13,917.15","120,972.15","120,972.15",,,,No,,,,0.00,0.00,"107,055.00"
1100036,00001535_070,10/1/2025,1013,110001713_077,EGP,"11,263.46","97,905.46","97,905.46",,,,No,,,,0.00,0.00,"86,642.00"
1100036,00001659_070,10/1/2025,43445,110001787_077,EGP,"2,631.52","22,874.02","22,874.02",,,,No,,,,0.00,0.00,"20,242.50"
1100036,00001659_070,10/1/2025,43446,110001788_077,EGP,"8,330.40","72,410.40","72,410.40",,,,No,,,,0.00,0.00,"64,080.00"
1100036,00001659_070,10/1/2025,43453,110001784_077,EGP,"4,650.88","40,426.88","40,426.88",,,,No,,,,0.00,0.00,"35,776.00"
1100036,00001659_070,10/1/2025,43468,110001780_077,EGP,"8,736.00","75,936.00","75,936.00",,,,No,,,,0.00,0.00,"67,200.00"
1100036,00001659_070,10/1/2025,43544,110001785_077,EGP,"6,443.45","56,008.45","56,008.45",,,,No,,,,0.00,0.00,"49,565.00"
1100036,00001659_070,10/1/2025,43537,110001786_077,EGP,"5,573.75","48,448.75","48,448.75",,,,No,,,,0.00,0.00,"42,875.00"
1100036,00001659_070,10/1/2025,43450,110001782_077,EGP,"6,532.50","56,782.50","56,782.50",,,,No,,,,0.00,0.00,"50,250.00"
1100036,00001659_070,10/1/2025,43449,110001783_077,EGP,"16,638.89","144,630.39","144,630.39",,,,No,,,,0.00,0.00,"127,991.50"
1100036,00001659_070,10/1/2025,43455,110001781_077,EGP,"7,705.75","66,980.75","66,980.75",,,,No,,,,0.00,0.00,"59,275.00"
1100036,00001659_070,10/1/2025,43578,110001806_077,EGP,"6,040.32","6,040.32","6,040.32",,,,No,,,,0.00,0.00,0.00
1100036,00001659_070,10/1/2025,43580,110001805_077,EGP,"6,040.32","98,968.32","98,968.32",,,,No,,,,0.00,0.00,"92,928.00"
1100036,00001659_070,10/1/2025,43716,110001838_077,EGP,"8,841.95","76,856.95","76,856.95",,,,No,,,,0.00,0.00,"68,015.00"
1100036,00001612_070,10/1/2025,43729,110001907_077,EGP,"5,319.01","46,234.51","46,234.51",,,,No,,,,0.00,0.00,"40,915.50"
1100036,00001612_070,10/1/2025,43728,110001908_077,EGP,"2,964.00","25,764.00","25,764.00",,,,No,,,,0.00,0.00,"22,800.00"
1100036,00001612_070,10/1/2025,43730,110001909_077,EGP,"6,504.72","56,540.97","56,540.97",,,,No,,,,0.00,0.00,"50,036.25"
1100036,00001612_070,10/1/2025,43731,110001910_077,EGP,"6,298.34","54,747.09","54,747.09",,,,No,,,,0.00,0.00,"48,448.75"
1100036,00001612_070,10/1/2025,43785,110001906_077,EGP,"3,556.80","30,916.80","30,916.80",,,,No,,,,0.00,0.00,"27,360.00"
1100036,00001612_070,10/1/2025,43876,110001970_077,EGP,"19,075.87","165,813.37","165,813.37",,,,No,,,,0.00,0.00,"146,737.50"
1100036,00001612_070,10/1/2025,43877,110001971_077,EGP,"5,378.36","79,757.86","79,757.86",,,,No,,,,0.00,0.00,"74,379.50"
1100036,00001612_070,10/1/2025,-43877,120000019_078,EGP,0.00,"-33,007.50","-33,007.50",,,,No,,,,0.00,0.00,"-33,007.50"
1100036,00001612_070,10/1/2025,43885,110001968_077,EGP,"3,438.24","29,886.24","29,886.24",,,,No,,,,0.00,0.00,"26,448.00"
1100036,00001612_070,10/1/2025,43905,110001969_077,EGP,"2,080.00","18,080.00","18,080.00",,,,No,,,,0.00,0.00,"16,000.00"
1100036,00001612_070,10/1/2025,43946,110001995_077,EGP,"6,318.00","54,918.00","54,918.00",,,,No,,,,0.00,0.00,"48,600.00"
1100036,00001893_070,10/1/2025,43989,110001999_077,EGP,"6,584.50","6,584.50","6,584.50",,,,No,,,,0.00,0.00,0.00
1100036,00001659_070,10/1/2025,43989..,110002006_077,EGP,"6,584.50","57,234.50","57,234.50",,,,No,,,,0.00,0.00,"50,650.00"
1100036,00001893_070,10/1/2025,1701,110002048_077,EGP,"4,275.05","37,160.05","37,160.05",,,,No,,,,0.00,0.00,"32,885.00"
1100036,00001893_070,10/1/2025,44161,110002067_077,EGP,"4,470.50","38,859.00","38,859.00",,,,No,,,,0.00,0.00,"34,388.50"
1100036,00001893_070,10/1/2025,44239,110002093_077,EGP,"6,304.02","54,796.52","54,796.52",,,,No,,,,0.00,0.00,"48,492.50"
1100036,00001893_070,10/1/2025,44238,110002094_077,EGP,"6,458.72","56,141.22","56,141.22",,,,No,,,,0.00,0.00,"49,682.50"
1100036,00001893_070,10/1/2025,4496,110002109_077,EGP,"5,661.50","49,211.50","49,211.50",,,,No,,,,0.00,0.00,"43,550.00"
1100036,00002017_070,10/1/2025,44364,110002169_077,EGP,"6,066.88","52,735.13","52,735.13",,,,No,,,,0.00,0.00,"46,668.25"
1100036,00002017_070,10/1/2025,44431,110002168_077,EGP,"6,607.74","57,436.49","57,436.49",,,,No,,,,0.00,0.00,"50,828.75"
1100036,00002017_070,10/1/2025,44480,110002213_077,EGP,"2,925.00","25,425.00","25,425.00",,,,No,,,,0.00,0.00,"22,500.00"
1100036,00002017_070,10/1/2025,44519,110002212_077,EGP,"5,122.49","44,526.24","44,526.24",,,,No,,,,0.00,0.00,"39,403.75"
1100036,00002017_070,10/1/2025,44520,110002214_077,EGP,"6,531.20","56,771.20","56,771.20",,,,No,,,,0.00,0.00,"50,240.00"
1100036,00002127_070,10/1/2025,44571,110002260_077,EGP,"4,422.60","38,442.60","38,442.60",,,,No,,,,0.00,0.00,"34,020.00"
1100036,00002127_070,10/1/2025,44589,110002273_077,EGP,"6,132.42","53,304.92","53,304.92",,,,No,,,,0.00,0.00,"47,172.50"
1100036,00002127_070,10/1/2025,44634,110002325_077,EGP,"6,132.75","53,307.75","53,307.75",,,,No,,,,0.00,0.00,"47,175.00"
1100036,00002127_070,10/1/2025,8/21,110002327_077,EGP,"6,156.80","53,516.80","53,516.80",,,,No,,,,0.00,0.00,"47,360.00"
1100036,00002127_070,10/1/2025,44638,110002326_077,EGP,"5,074.55","44,109.55","44,109.55",,,,No,,,,0.00,0.00,"39,035.00"
1100036,00002307_070,10/1/2025,44866,110002423_077,EGP,"3,597.27","31,268.52","31,268.52",,,,No,,,,0.00,0.00,"27,671.25"
